tweetId,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
1998543179361214584,@HartLani62120,Lani Hart,2025-12-09T23:59:59.000Z,"Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla","Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla",💆 🆚 📐 👼,0,0,0,,/HartLani62120/status/1998543179361214584
1998543159102681599,@MyFastCall,MyFastCall,2025-12-09T23:59:54.000Z,"Don’t trade$NVDA$TSLA$SPY$QQQalone…
Boost your edge with our Discordhttps://discord.gg/pZCST8rZXx","Don’t trade$NVDA$TSLA$SPY$QQQalone…
Boost your edge with our Discordhttps://discord.gg/pZCST8rZXx",🚀 👉,0,0,0,https://pbs.twimg.com/media/G7xAZ0SasAANjcy?format=jpg&name=900x900,/MyFastCall/status/1998543159102681599
1998543140756795583,@LakishaTre19492,Lakisha Treese,2025-12-09T23:59:50.000Z,"Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla","Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla",🍤 🎒 🦍,0,0,0,,/LakishaTre19492/status/1998543140756795583
1998543105717579781,@AdeoluEshaa,Adeolu Eshaa π,2025-12-09T23:59:42.000Z,"This is a rather hopeful take, isn't it?",Replying to@lanzilli@shanaka86and@nvidia,,0,0,0,,/AdeoluEshaa/status/1998543105717579781
1998543066597306682,@maricruz58152,Maricruz Duartes,2025-12-09T23:59:32.000Z,"Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla","Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla",📩 🧥,0,0,0,,/maricruz58152/status/1998543066597306682
1998543060821803287,@asaphtal,turtle亀界,2025-12-09T23:59:31.000Z,"this means China is no longer ""nanoseconds"" behind$NVDAin frontier ai chips",Replying to@Pirat_Nation,🌳 🪷 ☸,0,0,0,,/asaphtal/status/1998543060821803287
1998543060012249452,@CandycePol62314,Candyce Polacek,2025-12-09T23:59:31.000Z,"Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla","Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla",🐻 😓,0,0,0,,/CandycePol62314/status/1998543060012249452
1998543045571301431,@ChasTaulma89533,Chas Taulman,2025-12-09T23:59:27.000Z,"Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla","Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla",📻 💽 🤙,0,0,0,,/ChasTaulma89533/status/1998543045571301431
1998543044518478197,@dervolkman,yaminashi,2025-12-09T23:59:27.000Z,"how does a person holding stock innvidiamake college, housing etc more expensive?

do you eat graphics chips?",Replying to@PittsburgWizard@RobertJPetersand@MattLech,,0,4,0,,/dervolkman/status/1998543044518478197
1998543038948454631,@DunsfordLi36363,Lizeth Dunsford,2025-12-09T23:59:26.000Z,"Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla","Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla",✖ 💗,0,0,0,,/DunsfordLi36363/status/1998543038948454631
1998543029012185354,@BHeyveld75805,Bridget Heyveld,2025-12-09T23:59:23.000Z,"Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla","Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla",💆 📏 📆 👛 🥐,0,0,0,,/BHeyveld75805/status/1998543029012185354
1998543013925319005,@MBenedict27994,Mario Benedict,2025-12-09T23:59:20.000Z,"Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla","Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla",◽ 🎱 😢 🌟,0,0,0,,/MBenedict27994/status/1998543013925319005
1998543003879964868,@CarenChris71291,Caren Christopoulos,2025-12-09T23:59:17.000Z,"Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla","Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla",⤵ 🧸,0,0,0,,/CarenChris71291/status/1998543003879964868
1998543000159531507,@AliseJ27585,Alise Junes,2025-12-09T23:59:17.000Z,"Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla","Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla",😟 💽 ⛳ 🤯,0,0,0,,/AliseJ27585/status/1998543000159531507
1998542980630852033,@StanleyWil99392,Stanley Wilbon,2025-12-09T23:59:12.000Z,"Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla","Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla",🦜 🎳 🦇 🥖,0,0,0,,/StanleyWil99392/status/1998542980630852033
1998542939031740527,@EDiscenza74215,Ettie Discenza,2025-12-09T23:59:02.000Z,"Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla","Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla",🎍 🎵 🥁 ➰,0,0,0,,/EDiscenza74215/status/1998542939031740527
1998542936309629218,@ChauKimber362,Kimberli Chau,2025-12-09T23:59:01.000Z,"Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla","Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla",🔑 🦯 ⛵ 〰 🟤,0,0,0,,/ChauKimber362/status/1998542936309629218
1998542917057790057,@NShoeman68721,Nichol Shoeman,2025-12-09T23:58:57.000Z,"Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla","Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla",🕍 ⤴,0,0,0,,/NShoeman68721/status/1998542917057790057
1998542915392647185,@BobbittKev86987,Keva Bobbitt,2025-12-09T23:58:56.000Z,"Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla","Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla",💴 🌀 🦮 🎆 😔,0,0,0,,/BobbittKev86987/status/1998542915392647185
1998542903862505806,@YCumberlan31452,Yon Cumberlander,2025-12-09T23:58:54.000Z,"Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla","Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla",💖 💶 🌞 🦁,0,0,0,,/YCumberlan31452/status/1998542903862505806
1998542901211705539,@MDechart36551,Madaline Dechart,2025-12-09T23:58:53.000Z,"Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla","Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla",🛂 🐣 🧠,0,0,0,,/MDechart36551/status/1998542901211705539
1998542896409329948,@KBernecker96752,Kimberely Bernecker,2025-12-09T23:58:52.000Z,"Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla","Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla",🏰 🦶 🚥,0,0,0,,/KBernecker96752/status/1998542896409329948
1998542891334119647,@DirkMarmol71056,Dirk Marmolejos,2025-12-09T23:58:51.000Z,"Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla","Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla",💒 📃,0,0,0,,/DirkMarmol71056/status/1998542891334119647
1998542879220969648,@StephenPunwasi,Stephen Punwasi,2025-12-09T23:58:48.000Z,"lifted the export ban on H200 chips to China.is now self-throttling the world’s most powerful chip because they solved the compute deficit with parallelism.

Huawei’s CloudMatrix 384 rack is ~67% faster thanNVIDIA’s NLV72.NVIDIA’s CEO  warned this would backfire.","lifted the export ban on H200 chips to China.is now self-throttling the world’s most powerful chip because they solved the compute deficit with parallelism.

Huawei’s CloudMatrix 384 rack is ~67% faster thanNVIDIA’s NLV72.NVIDIA’s CEO  warned this would backfire.",🏚 📉 🐈 ☃,7,61,10,https://pbs.twimg.com/media/G7xAKAcXcAAAgmC?format=jpg&name=small,/StephenPunwasi/status/1998542879220969648
1998542863702143379,@CleoraT46554,Cleora Tixier,2025-12-09T23:58:44.000Z,"Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla","Get free stock recommendations and investment strategies:https://wa.me/14808535279""Enhance your investment portfolio with us. Our US stock team consistently achieves 30% daily returns. Join our successful team today!""#NVIDIA#Tesla",📉 👙 📢 ♍,0,0,0,,/CleoraT46554/status/1998542863702143379
