tweetId,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
1899973301013004753,@TVivlia,The Vivlia,2025-03-12T23:58:29.000Z,Trumpclaims Chuck Schumer is no longer Jewish and is now a Palestinian.Trumpmight as well start handing out new identities like Oprah: “You’re Palestinian! You’re Palestinian! Everyone’s Palestinian!”,Trumpclaims Chuck Schumer is no longer Jewish and is now a Palestinian.Trumpmight as well start handing out new identities like Oprah: “You’re Palestinian! You’re Palestinian! Everyone’s Palestinian!”,,1,9,9,https://pbs.twimg.com/ext_tw_video_thumb/1899973189499047936/pu/img/GuedCYA5myL2OoHG.jpg,/TVivlia/status/1899973301013004753
1899973392209523197,@TexasTribune,Texas Tribune,2025-03-12T23:58:51.000Z,"Robert Morris, Texas megachurch pastor and formerTrumpadviser, indicted for child sex crimes.","Robert Morris, Texas megachurch pastor and formerTrumpadviser, indicted for child sex crimes.",,214,2693,1641,https://pbs.twimg.com/card_img/1967853022421176323/500uJ84c?format=jpg&name=small,/TexasTribune/status/1899973392209523197
1899973364363747755,@Yehsub,Bailey,2025-03-12T23:58:44.000Z,''They''re Hiding Things'': Sanjay Gupta Reveals WhatTrump''s Doctors Aren''t Saying. CNN’s chief medical correspondent says it''s very hard to trust or believe”Trump''s medical team right now.,''They''re Hiding Things'': Sanjay Gupta Reveals WhatTrump''s Doctors Aren''t Saying. CNN’s chief medical correspondent says it''s very hard to trust or believe”Trump''s medical team right now.,,3,7,4,https://pbs.twimg.com/ext_tw_video_thumb/1899973266812657665/pu/img/yaN9ZktU75-sAikz.jpg,/Yehsub/status/1899973364363747755
1899973263029383637,@BieberFanatics,C A I T L I N,2025-03-12T23:58:20.000Z,"TrumpJr. Met With Emissary For Gulf Princes Offering Help With Campaign In 2016: Report. The crown princes of the UAE and Saudi Arabia offered help to theTrumppresidential campaign, the New York Times reports.","TrumpJr. Met With Emissary For Gulf Princes Offering Help With Campaign In 2016: Report. The crown princes of the UAE and Saudi Arabia offered help to theTrumppresidential campaign, the New York Times reports.",,5,4,1,https://pbs.twimg.com/ext_tw_video_thumb/1899973171496775680/pu/img/kFqmsj-s0mqla2Pp.jpg,/BieberFanatics/status/1899973263029383637
1899973403022680439,@brightenmyday,Collote Smith,2025-03-12T23:58:53.000Z,"TrumpTweets ''Tariffs Working Big Time,'' U.S. Trade Deficit Jumps 7 Percent In June. Economists predict the gap will widen even more through the rest of the year.","TrumpTweets ''Tariffs Working Big Time,'' U.S. Trade Deficit Jumps 7 Percent In June. Economists predict the gap will widen even more through the rest of the year.",,3,11,10,https://pbs.twimg.com/ext_tw_video_thumb/1899973320042569730/pu/img/cmdONyimQXDL12tQ.jpg,/brightenmyday/status/1899973403022680439
1899973478448849151,@patricia612,patricia,2025-03-12T23:59:11.000Z,Former NYC Mayor Rudy Giuliani Is JoiningTrump''s Legal Team. The former prosecutor said he hopes to negotiate an end to the special counsel investigation.,Former NYC Mayor Rudy Giuliani Is JoiningTrump''s Legal Team. The former prosecutor said he hopes to negotiate an end to the special counsel investigation.,,2,9,7,https://pbs.twimg.com/ext_tw_video_thumb/1899973337033695232/pu/img/OPRckQIYD2HpzrlY.jpg,/patricia612/status/1899973478448849151
1899973642517438799,@TheDyinggBreed,Marcco G,2025-03-12T23:59:50.000Z,On some real shit I hopetrumpdo something about Ezpass and the MTA I owe them clowns so much that they never gonna get,On some real shit I hopetrumpdo something about Ezpass and the MTA I owe them clowns so much that they never gonna get,🥱,2,2,0,,/TheDyinggBreed/status/1899973642517438799
1899973441299665082,@scrippsnews,Scripps News,2025-03-12T23:59:02.000Z,"PresidentDonald Trumpwelcomed Irish Prime Minister Micheál Martin to the White House Wednesday, where he added Ireland to the list of countries he says are taking advantage of the United States.","PresidentDonald Trumpwelcomed Irish Prime Minister Micheál Martin to the White House Wednesday, where he added Ireland to the list of countries he says are taking advantage of the United States.",,0,3,1,,/scrippsnews/status/1899973441299665082
1899973461423841485,@NBCNewYork,NBC New York,2025-03-12T23:59:07.000Z,Mahmoud Khalil will remain detained in Louisiana until at least next week following an initial court hearing in New York on Wednesday over theTrump administration’s plans to deport him for his role in Columbia University campus protests against Israel,Mahmoud Khalil will remain detained in Louisiana until at least next week following an initial court hearing in New York on Wednesday over theTrump administration’s plans to deport him for his role in Columbia University campus protests against Israel,,3,5,4,,/NBCNewYork/status/1899973461423841485
1899973641569550410,@loveelyyashley,"Ashley R., LCSW",2025-03-12T23:59:50.000Z,I’m really going to have to fightTrumpif my younger clients are not able to go to college because loans & grants may not be distributed……,I’m really going to have to fightTrumpif my younger clients are not able to go to college because loans & grants may not be distributed……,,1,2,1,,/loveelyyashley/status/1899973641569550410
