tweetId,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
1925340545175494974,@maddenifico,Bill Madden,2025-05-21T23:58:51.000Z,"Time and again,Trumpsupporters show themselves to be the dumbest motherfuckers on the planet.","Time and again,Trumpsupporters show themselves to be the dumbest motherfuckers on the planet.",😳 👇,49,1587,529,https://pbs.twimg.com/ext_tw_video_thumb/1925340479375228928/pu/img/Jp7E0_ecyMFzhc-I.jpg,/maddenifico/status/1925340545175494974
1925340781113413671,@ReallyAmerican1,Really American,2025-05-21T23:59:47.000Z,"BREAKING: In a shocking moment, Rep. Shontel Brown exposes the cruel MAGA plan ""that lowers the age of what we call a dependent child from 18 to 7."" Brown's amendment strikes that ludicrous provision fromTrump's bill.

Have Republicans lost their minds?","BREAKING: In a shocking moment, Rep. Shontel Brown exposes the cruel MAGA plan ""that lowers the age of what we call a dependent child from 18 to 7."" Brown's amendment strikes that ludicrous provision fromTrump's bill.

Have Republicans lost their minds?",,637,15425,6094,https://pbs.twimg.com/amplify_video_thumb/1925321827917996032/img/7KSVRaR3myMftEeJ.jpg,/ReallyAmerican1/status/1925340781113413671
1925340750729929043,@WashTimes,The Washington Times,2025-05-21T23:59:40.000Z,"Pentagon Minute: PresidentTrumppromised his ‘Golden Dome’ missile shield will be up and running within three years, Ukraine is reportedly evacuating civilians from in and around the city of Sumy, and more.#ThreatStatus@BenWolfgang_TWT@WMALDChttps://trib.al/5dhqaXP","Pentagon Minute: PresidentTrumppromised his ‘Golden Dome’ missile shield will be up and running within three years, Ukraine is reportedly evacuating civilians from in and around the city of Sumy, and more.#ThreatStatus@BenWolfgang_TWT@WMALDChttps://trib.al/5dhqaXP",,0,1,0,https://pbs.twimg.com/media/GrgvDyjXEAAZDSi.jpg,/WashTimes/status/1925340750729929043
1925340602666815758,@Nuked4Every1,Edwin,2025-05-21T23:59:05.000Z,"All the clipsTrumpshowed to the South African president clearly reveal the anti-White sentiment and violence in SA. 

People who still deny this simply hate White people.

“Kill the Boer. Kill the farmer” Talk about hate speech","All the clipsTrumpshowed to the South African president clearly reveal the anti-White sentiment and violence in SA. 

People who still deny this simply hate White people.

“Kill the Boer. Kill the farmer” Talk about hate speech",🔥 ⭐ ⭐ 🔥 ‼,42,455,372,https://pbs.twimg.com/media/GrfMhBAXAAAq6sb.jpg,/Nuked4Every1/status/1925340602666815758
1925340732141023378,@SDK_Resists,"SandraGardener, fishing, Pern series readerer",2025-05-21T23:59:36.000Z,Trump's lawyer humiliated by judge in court!,Trump's lawyer humiliated by judge in court!,💐 🌊 👇 👇 👇 🚨,0,0,0,https://pbs.twimg.com/card_img/1968396386082390017/pzmXPDL-?format=jpg&name=240x240,/SDK_Resists/status/1925340732141023378
1925340414543896993,@elzey_t,WTF,2025-05-21T23:58:20.000Z,#TheWeeknightWorld leaders should talk toTrumpbut not in the WH on camera. It’s a set up and political theater.,#TheWeeknightWorld leaders should talk toTrumpbut not in the WH on camera. It’s a set up and political theater.,,0,1,0,https://pbs.twimg.com/tweet_video_thumb/Grgu5nFXMAA1WfS.jpg,/elzey_t/status/1925340414543896993
1925340520748097814,@shell_loyd,Dystopian,2025-05-21T23:58:45.000Z,Visibly TiredTrumpMOCKS Biden's Cancerhttps://youtu.be/odwnFmeEvx0?si=WKoh-Y2m1RxUqHn0…via@YouTube,Visibly TiredTrumpMOCKS Biden's Cancerhttps://youtu.be/odwnFmeEvx0?si=WKoh-Y2m1RxUqHn0…via@YouTube,🐉 🌻 💜,0,0,0,https://pbs.twimg.com/card_img/1966755165584703488/qSPhXr9S?format=jpg&name=240x240,/shell_loyd/status/1925340520748097814
1925340781164036385,@cbtuck62,Cathlene Sareli,2025-05-21T23:59:47.000Z,"""Trump administrationviolated order by sending immigrants on flight to Africa, U.S. judge says"" - Los Angeles Times#SmartNewshttps://l.smartnews.com/p-ldNW5Ly/SlJyz8…","""Trump administrationviolated order by sending immigrants on flight to Africa, U.S. judge says"" - Los Angeles Times#SmartNewshttps://l.smartnews.com/p-ldNW5Ly/SlJyz8…",,0,0,0,,/cbtuck62/status/1925340781164036385
1925340444537352307,@machonejack,Kentucky hillbilly,2025-05-21T23:58:27.000Z,Trumptold Fox News today that the 747 plane given to him is the American people’s plane it will belong to all Americans as a gift from Qatar to the USAmaking America great again,Trumptold Fox News today that the 747 plane given to him is the American people’s plane it will belong to all Americans as a gift from Qatar to the USAmaking America great again,💙,0,2,1,https://pbs.twimg.com/media/Grgu7fJWcAANpF2?format=jpg&name=small,/machonejack/status/1925340444537352307
1925340509473493199,@fawfulfan,Matthew Chapman,2025-05-21T23:58:43.000Z,Busted:Trumpadmin eyed fabricating MS-13 'leader' label to justify wrongful deportation,Busted:Trumpadmin eyed fabricating MS-13 'leader' label to justify wrongful deportation,,0,18,7,https://pbs.twimg.com/card_img/1963741216690122752/3gMs_yY3?format=jpg&name=small,/fawfulfan/status/1925340509473493199
1925340569837932656,@ZoeTillman,Zoe Tillman,2025-05-21T23:58:57.000Z,"A federal judge held today that theTrump administrationviolated an earlier order in its effort to send eight migrants convicted of crimes in the US to South Sudan, and he directed immediate action to protect their right to oppose deportation to a country gripped by years of","A federal judge held today that theTrump administrationviolated an earlier order in its effort to send eight migrants convicted of crimes in the US to South Sudan, and he directed immediate action to protect their right to oppose deportation to a country gripped by years ofShow more",,4,122,39,,/ZoeTillman/status/1925340569837932656
