tweetId,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
1945634213656760502,@therapis2000,st. Benedict’s top gal,2025-07-16T23:58:39.000Z,"Listening to George Santos on Tucker actually made me so sad I wanted to throw up….i can’t believe we’re virtually handing a death sentence to one of the funniest, down to earth and caring politicians this country has ever seen.Trumpbetter pardon him","Listening to George Santos on Tucker actually made me so sad I wanted to throw up….i can’t believe we’re virtually handing a death sentence to one of the funniest, down to earth and caring politicians this country has ever seen.Trumpbetter pardon him",,1,1,0,,/therapis2000/status/1945634213656760502
1945634359869915631,@CoinInsightPro,What Is Your Name,2025-07-16T23:59:14.000Z,LATEST:TrumpSays GENIUS Act Will Pass Todayhttps://coininsight.co.uk/trump-says-genius-act-will-pass-today/…,LATEST:TrumpSays GENIUS Act Will Pass Todayhttps://coininsight.co.uk/trump-says-genius-act-will-pass-today/…,,1,0,0,https://pbs.twimg.com/media/GwBII_CWcAA1nMC?format=jpg&name=small,/CoinInsightPro/status/1945634359869915631
1945634298251678040,@Fernand46357857,"Fernando Oliver, Esq.",2025-07-16T23:58:59.000Z,"'Massive anxiety': Strategist sees Republicans start to panic overTrumpdemands for massive cuts to federal agencies, education, and social wellfare programs at home and abroad.","'Massive anxiety': Strategist sees Republicans start to panic overTrumpdemands for massive cuts to federal agencies, education, and social wellfare programs at home and abroad.",,1,10,7,https://pbs.twimg.com/card_img/1966626919254028288/C12AemW3?format=jpg&name=small,/Fernand46357857/status/1945634298251678040
1945502107018174599,@Timcast,Tim Pool,2025-07-16T15:13:42.000Z,Trumpis trying to nuke his base,Trumpis trying to nuke his base,,5064,25671,2778,https://pbs.twimg.com/profile_images/1952496567853658112/80xjOjwx_bigger.jpg https://pbs.twimg.com/media/Gv_P1xfWUAAsX1Z?format=jpg&name=small,/Timcast/status/1945502107018174599
1945634236481864178,@agent_bulletin,Bulletin,2025-07-16T23:58:44.000Z,"Elon Musk Just Responded ToTrump’s Epstein List Freakout And People Are Like, “RIGHT”

""Elon Musk casually swoops in to addressTrump's meltdown over the Epstein list, and naturally, the internet is like, “RIGHT”. Because who wouldn’t turn to the king of tweets for guidance…","Elon Musk Just Responded ToTrump’s Epstein List Freakout And People Are Like, “RIGHT”

""Elon Musk casually swoops in to addressTrump's meltdown over the Epstein list, and naturally, the internet is like, “RIGHT”. Because who wouldn’t turn to the king of tweets for guidance…",🙄,0,2,0,https://pbs.twimg.com/media/GwBIBvjXgAEfCMn?format=jpg&name=small,/agent_bulletin/status/1945634236481864178
1945634396473860249,@SchoolHardStock,SchoolofHardStocks,2025-07-16T23:59:22.000Z,"Stocks increased on Wednesday afterTrump's denial on firing Fed Chair Powell. CrowdStrike$CRWDlaunches#CharlotteAIfor#AIagents.

Read more:https://schoolofhardstocks.com/stocks-hike-after-trump-denies-plan-to-fire-powell/…","Stocks increased on Wednesday afterTrump's denial on firing Fed Chair Powell. CrowdStrike$CRWDlaunches#CharlotteAIfor#AIagents.

Read more:https://schoolofhardstocks.com/stocks-hike-after-trump-denies-plan-to-fire-powell/…",,0,1,0,https://pbs.twimg.com/media/GwBIKZuW8AECdnH?format=jpg&name=small,/SchoolHardStock/status/1945634396473860249
1945634286423638441,@OccupyDemocrats,Occupy Democrats,2025-07-16T23:58:56.000Z,"BREAKING: A jaw-dropping development hits in the Jeffrey Epstein scandal as theTrump administrationfires Maurene Comey — the woman who prosecuted  Epstein and Ghislaine Maxwell — from her job at  the Manhattan U.S. attorney’s office.

This scandal just went supernova...","BREAKING: A jaw-dropping development hits in the Jeffrey Epstein scandal as theTrump administrationfires Maurene Comey — the woman who prosecuted  Epstein and Ghislaine Maxwell — from her job at  the Manhattan U.S. attorney’s office.

This scandal just went supernova...Show more",,337,5139,3271,,/OccupyDemocrats/status/1945634286423638441
1945634350982467655,@CaliforniaGlobe,California Globe,2025-07-16T23:59:12.000Z,"PresidentTrumpcuts off federal funds for California's disastrous, fraudulent, corrupt High Speed Rail.","PresidentTrumpcuts off federal funds for California's disastrous, fraudulent, corrupt High Speed Rail.",,50,695,131,,/CaliforniaGlobe/status/1945634350982467655
1945634363766706594,@NickAUSGRIT,Nick,2025-07-16T23:59:15.000Z,"FUN FACT: At a time when GLOBAL TOURISM is EXPLODING, Tourists are avoidingtrump's Naziland like the Plague. This is not only an economic catastrophe but a cultural disaster that will take many, MANY years to mend. As I frequent US traveller, I will miss the USA. Good luck.","FUN FACT: At a time when GLOBAL TOURISM is EXPLODING, Tourists are avoidingtrump's Naziland like the Plague. This is not only an economic catastrophe but a cultural disaster that will take many, MANY years to mend. As I frequent US traveller, I will miss the USA. Good luck.",,0,0,0,https://pbs.twimg.com/media/GwBIJIZXAAAGihG?format=jpg&name=small https://pbs.twimg.com/media/GwBIJAtbkAEQ2X1?format=jpg&name=small https://pbs.twimg.com/media/GwBIJHLW8AAeDzS?format=jpg&name=small https://pbs.twimg.com/media/GwBIJKeW0AAvkqS?format=jpg&name=small,/NickAUSGRIT/status/1945634363766706594
1945634394112241782,@SiegelScribe,Joshua Siegel,2025-07-16T23:59:22.000Z,"SCOOP:Trumptaking new steps to block wind and solar projects, undisclosed memo says. Interior Sec Doug Burgum will have to sign off on any permits on federal lands. Stems from recent EO targeting tax credit phaseouts in megabill. w@zcolman","SCOOP:Trumptaking new steps to block wind and solar projects, undisclosed memo says. Interior Sec Doug Burgum will have to sign off on any permits on federal lands. Stems from recent EO targeting tax credit phaseouts in megabill. w@zcolman",,15,122,71,https://pbs.twimg.com/card_img/1966224641929908224/ZXOiItLq?format=jpg&name=small,/SiegelScribe/status/1945634394112241782
1945634508130107840,@tommyrulznyc,tommyrulznyc,2025-07-16T23:59:49.000Z,"Trumpjust disclosed his entire defense strategy when files eventually get released…

“ALL THE BAD SHIT IN THEIR ABOUT ME WAS PLANTED BY BIDEN”",Replying to@emptywheel,🤣,1,72,23,https://pbs.twimg.com/media/GwBIRhaWAAASoqD?format=jpg&name=small,/tommyrulznyc/status/1945634508130107840
1945634520134226394,@mothman860,connecticut mothman,2025-07-16T23:59:52.000Z,Donald Trumpis a pedophile.,Donald Trumpis a pedophile.,,0,0,0,,/mothman860/status/1945634520134226394
1945485036003668474,@Techmeme,Techmeme,2025-07-16T14:05:52.000Z,"ASML CEO Christophe Fouquet says ""while we still prepare for growth in 2026, we cannot confirm it"", afterTrumpthreatened 30% EU tariffs; ASML falls 10%+ (@mauroorru94/ Wall Street Journal)https://wsj.com/articles/asml-stock-earnings-q2-tariffs-ab27ad6d?st=JnaJaX&reflink=desktopwebshare_permalink…http://techmeme.com/250716/p18#a250716p18…","ASML CEO Christophe Fouquet says ""while we still prepare for growth in 2026, we cannot confirm it"", afterTrumpthreatened 30% EU tariffs; ASML falls 10%+ (@mauroorru94/ Wall Street Journal)https://wsj.com/articles/asml-stock-earnings-q2-tariffs-ab27ad6d?st=JnaJaX&reflink=desktopwebshare_permalink…http://techmeme.com/250716/p18#a250716p18…",,0,2,3,https://pbs.twimg.com/profile_images/1191943129823399936/ZvfTRAlg_mini.jpg https://pbs.twimg.com/media/GdsHsdtXgAAKf04?format=jpg&name=small,/Techmeme/status/1945485036003668474
1945634411065581758,@bud33345,Bud Byrum,2025-07-16T23:59:26.000Z,"“TRUMPhas a connection with his voters that most politicians don’t have…and that connection that he has is not anything that anybody else can break. OnlyTRUMPcan."" 
                                        ~Rush Limbaugh","“TRUMPhas a connection with his voters that most politicians don’t have…and that connection that he has is not anything that anybody else can break. OnlyTRUMPcan."" 
                                        ~Rush Limbaugh",,2,33,5,https://pbs.twimg.com/media/GwBHmE5WoAAStSW?format=jpg&name=small,/bud33345/status/1945634411065581758
