tweetId,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
1935487272402456798,@RonFilipkowski,Ron Filipkowski,2025-06-18T23:58:20.000Z,Donald Trump’s Golden Age is amazing.,Donald Trump’s Golden Age is amazing.,,102,1334,240,https://pbs.twimg.com/media/Gtw7alaXEAAGZAm?format=jpg&name=small,/RonFilipkowski/status/1935487272402456798
1935487327297585406,@speaknsee,speaknsee,2025-06-18T23:58:33.000Z,"Trumpresponds on visit with Pakistans Army Chief Asim Munir at Press Conference. 

Says, ""it was an honor to meet him""

Why? Did you miss the meeting with Osama Bin Laden?","Trumpresponds on visit with Pakistans Army Chief Asim Munir at Press Conference. 

Says, ""it was an honor to meet him""

Why? Did you miss the meeting with Osama Bin Laden?",,110,2044,453,https://pbs.twimg.com/amplify_video_thumb/1935487193004351488/img/bVo3qkPGaOUBxlGa.jpg,/speaknsee/status/1935487327297585406
1935487360172462131,@patriottakes,PatriotTakes,2025-06-18T23:58:40.000Z,New flagpole makesTrump’s White House look tiny,New flagpole makesTrump’s White House look tiny,,944,2525,444,https://pbs.twimg.com/media/Gtw7fraXIAAJSZJ?format=jpg&name=small,/patriottakes/status/1935487360172462131
1935487504670671046,@RightScopee,Right Scope,2025-06-18T23:59:15.000Z,"Do you still support Tucker Carlson after his criticism ofTrumpon Israel-Iran war?

YES or NO?","Do you still support Tucker Carlson after his criticism ofTrumpon Israel-Iran war?

YES or NO?",,3301,6198,456,https://pbs.twimg.com/media/Gtw7n0TXcAA-pO4?format=jpg&name=small,/RightScopee/status/1935487504670671046
1935487686912917938,@Kanthan2030,S.L. Kanthan,2025-06-18T23:59:58.000Z,"“Trumphas approved attack plans for Iran but has withheld a final order”

— Wall Street Journal.

What happened to the US Constitution that says only Congress can declare war?

Insane that one old man who got voted in by 24% of Americans gets to decide the fate of America. How’s","“Trumphas approved attack plans for Iran but has withheld a final order”

— Wall Street Journal.

What happened to the US Constitution that says only Congress can declare war?

Insane that one old man who got voted in by 24% of Americans gets to decide the fate of America. How’sShow more",,15,379,89,https://pbs.twimg.com/media/Gtw7yXJWEAA4DLF?format=jpg&name=small,/Kanthan2030/status/1935487686912917938
1935487498777395324,@pubity,Pubity,2025-06-18T23:59:13.000Z,"Trump’s $499 smartphone is expected to be manufactured in China, according to NBC.","Trump’s $499 smartphone is expected to be manufactured in China, according to NBC.",,26,615,48,https://pbs.twimg.com/media/Gtw7jo1WgAAr72j?format=jpg&name=small https://pbs.twimg.com/media/Gtw7ntpXIAAblTH?format=jpg&name=360x360,/pubity/status/1935487498777395324
1935487601693032700,@langbad__1588_,BLACK RAVEN-4321P,2025-06-18T23:59:38.000Z,PresidentTrumpsays Tucker Carlson called him and apologized.,PresidentTrumpsays Tucker Carlson called him and apologized.,🎗 🛡 🗡,0,2,2,https://pbs.twimg.com/ext_tw_video_thumb/1935487579052298240/pu/img/M2wzs1wbo_5K1iOF.jpg,/langbad__1588_/status/1935487601693032700
1935487311908847700,@FreeStackWriter,Trump's Tie,2025-06-18T23:58:29.000Z,Deported,Deported,,0,1,4,https://pbs.twimg.com/ext_tw_video_thumb/1935487283651616768/pu/img/ew0jvsOFRELsA6yB.jpg,/FreeStackWriter/status/1935487311908847700
1935487675320123561,@BlueOwlHoots,Blue Owl,2025-06-18T23:59:56.000Z,"Trump's Homeland Security Official Clashes on PBS Over Immigration as Migrant Gang Resumes Terrorizing Colorado Residents

Tricia McLaughlin@TriciaOhio, assistant secretary for public affairs for the Department of Homeland Security exchanges with PBS's Amna Nawaz, co-anchor and","Trump's Homeland Security Official Clashes on PBS Over Immigration as Migrant Gang Resumes Terrorizing Colorado Residents

Tricia McLaughlin@TriciaOhio, assistant secretary for public affairs for the Department of Homeland Security exchanges with PBS's Amna Nawaz, co-anchor andShow more",,1,0,1,https://pbs.twimg.com/amplify_video_thumb/1935486835070767104/img/akW5ES5AAqVlP_D-.jpg https://pbs.twimg.com/amplify_video_thumb/1935486835079139328/img/8ZV_gm5QZKBKk6XL.jpg,/BlueOwlHoots/status/1935487675320123561
1935487554620469406,@Puzzled_Trump,Puzzled Trump,2025-06-18T23:59:27.000Z,"Im seeing some crazy D2 name changes by people. 

What's even more crazy is that how come bungie doesn't have a filter or some sort of approval list that is manually done by a few people?","Im seeing some crazy D2 name changes by people. 

What's even more crazy is that how come bungie doesn't have a filter or some sort of approval list that is manually done by a few people?",,0,2,0,,/Puzzled_Trump/status/1935487554620469406
