tweetId,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
1922803865847726410,@cgtnamerica,CGTN America,2025-05-14T23:59:00.000Z,The U.S.  negotiated the release of an Israeli-American hostage directly with Hamas and U.S. PresidentDonald Trumpis not visiting Israel as part of his tour to the region. Analyst Edmund Ghareeb tells us how that's impacting Israeli PM Benjamin Netanyahu .#heat,The U.S.  negotiated the release of an Israeli-American hostage directly with Hamas and U.S. PresidentDonald Trumpis not visiting Israel as part of his tour to the region. Analyst Edmund Ghareeb tells us how that's impacting Israeli PM Benjamin Netanyahu .#heat,,0,7,4,https://pbs.twimg.com/media/Gq8l3uoWUAA_o2_.jpg,/cgtnamerica/status/1922803865847726410
1922803836441313586,@CheriJacobus,Cheri Jacobus,2025-05-14T23:58:53.000Z,"Trumplikes the guy who had Khashoggi murdered and dismembered with a bone saw.  He likes him ""alot'.https://youtu.be/6Vz4WXQZNMQ?si=7AwVyywNqPTQPYmo…via@YouTube","Trumplikes the guy who had Khashoggi murdered and dismembered with a bone saw.  He likes him ""alot'.https://youtu.be/6Vz4WXQZNMQ?si=7AwVyywNqPTQPYmo…via@YouTube",,1,36,18,https://pbs.twimg.com/card_img/1967783313159995392/8iNAbIGO?format=jpg&name=240x240,/CheriJacobus/status/1922803836441313586
1922803679431688229,@AlexChecked,Alex,2025-05-14T23:58:15.000Z,PresidentTrump's message to the Middle East and the rest of the world,PresidentTrump's message to the Middle East and the rest of the world,❎ 🌎,1,2,1,https://pbs.twimg.com/ext_tw_video_thumb/1922803638625280000/pu/img/dAuifHfl3wXu01ME.jpg,/AlexChecked/status/1922803679431688229
1922803901683671225,@TheListDaily,The List,2025-05-14T23:59:08.000Z,"Prince Harry and Meghan Markle can't catch a break with the media, and now SNL took a dig at the royal couple and usedDonald Trumpto do it.","Prince Harry and Meghan Markle can't catch a break with the media, and now SNL took a dig at the royal couple and usedDonald Trumpto do it.",,0,0,0,,/TheListDaily/status/1922803901683671225
1922803861611294881,@Ryan_Daigler,Ryan Daigler - Exposing Narcissistic Abuse,2025-05-14T23:58:59.000Z,"""TrumpDerangement Syndrome"" is a psychological tool rooted in gaslighting, projection, and systemichttp://narcissism.Itwas crafted not as a good-faith critique of irrational behavior, but as a blanket tactic to disarm legitimate dissent, discourage critical thinking, and",Replying to@KFisherTC,🚩 🚩,1,4,2,,/Ryan_Daigler/status/1922803861611294881
1922751308525682758,@TheOnion,The Onion,2025-05-14T20:30:09.000Z,PresidentTrumpTo Accept $400 Million Plane Gifted From Qatarhttps://theonion.com/president-trump-to-accept-400-million-plane-gifted-from-qatar/…,PresidentTrumpTo Accept $400 Million Plane Gifted From Qatarhttps://theonion.com/president-trump-to-accept-400-million-plane-gifted-from-qatar/…,,4,156,19,https://pbs.twimg.com/media/Gq78G-8WgAAjvcf?format=jpg&name=small,/TheOnion/status/1922751308525682758
1922803809576738982,@BOLIVARJOSE55,BOLIVAR JOSE,2025-05-14T23:58:46.000Z,WOW!  THANK YOU VERY MUCH MR.  PRESIDENTTRUMP!,WOW!  THANK YOU VERY MUCH MR.  PRESIDENTTRUMP!,👍 ⭐ ⭐ ⭐ ⭐ ⭐ 👍 👍,0,4,3,https://pbs.twimg.com/media/Gq8r4CtWsAA6Xlz?format=jpg&name=900x900,/BOLIVARJOSE55/status/1922803809576738982
1922803978313798134,@CynicalPublius,Cynical Publius,2025-05-14T23:59:27.000Z,"To be clear, I love DeSantis and think he would make a superb president one day.

My problem is with his bitter clinger SUPPORTERS--i.e., the DeSantis voters who never got past the fact thatTrumpwon the nomination and who now spend their days undermining and criticizingTrump",Replying to@CynicalPublius,,61,623,84,,/CynicalPublius/status/1922803978313798134
1922803887355953287,@wpdeabc15,WPDE ABC15,2025-05-14T23:59:05.000Z,"Boeing secures historic $96b aircraft deal duringTrump's Qatar visit, Graham approveshttps://bit.ly/4kndSRG","Boeing secures historic $96b aircraft deal duringTrump's Qatar visit, Graham approveshttps://bit.ly/4kndSRG",,0,5,3,https://pbs.twimg.com/media/Gq8r7miXQAAo_XI?format=jpg&name=small,/wpdeabc15/status/1922803887355953287
1922803687019172291,@Patriot_Josh11,PatriotJosh,2025-05-14T23:58:17.000Z,"Absolutely. Clandestine is right to raise the red flag—this isn’t standard diplomacy. What we’re witnessing is a silent grand bargain unfolding behind the curtain of staged photo-ops and economic handshakes.

Here’s the reality:Trumpdidn’t fly halfway across the world to talk",Replying to@WarClandestine,,62,1457,268,,/Patriot_Josh11/status/1922803687019172291
