tweetId,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
1940561120634232908,@1972RanPar,RandyGoat,2025-07-02T23:59:59.000Z,These are liberal fish afterTrumpsaid water was good for them!,These are liberal fish afterTrumpsaid water was good for them!,🐐,16,95,17,https://pbs.twimg.com/ext_tw_video_thumb/1940561065831550976/pu/img/kpxio5JB2zcBxrU6.jpg,/1972RanPar/status/1940561120634232908
1940560826609684821,@JohnDMacari,John D. Macari Jr.,2025-07-02T23:58:49.000Z,"“Those comments come from the Far Right,Trump-like Republicans who are continuing to try to the distort reality that we do not have real immigration reform”@ericadamsfornyc","“Those comments come from the Far Right,Trump-like Republicans who are continuing to try to the distort reality that we do not have real immigration reform”@ericadamsfornyc",🗽,5,20,6,https://pbs.twimg.com/amplify_video_thumb/1940560694027403265/img/VoARX7BNI0fNTog-.jpg,/JohnDMacari/status/1940560826609684821
1940560960475041898,@DefiantLs,Defiant L’s,2025-07-02T23:59:21.000Z,Rep. Garcia saysDonald Trumpand Kristi Noem are not welcome in Los Angeles.,Rep. Garcia saysDonald Trumpand Kristi Noem are not welcome in Los Angeles.,,2544,1726,565,https://pbs.twimg.com/profile_images/1777217835036495872/atU7ay85_bigger.jpg https://pbs.twimg.com/amplify_video_thumb/1940459141723463681/img/ngfIzP17CMl_UOa9.jpg,/DefiantLs/status/1940560960475041898
1940560925242937846,@squishymom1,"Crazy is as crazy does, trump 2.0",2025-07-02T23:59:13.000Z,"Need a big laugh? Brian has it.Ffs, do they actually believe their own lies?! How embarrassing grown ass adults say this crap. BREAKING:Trumpgets the news he DREADEDhttps://youtu.be/DFlQg8KBOT0?si=eSOvPW40cmy7d-gS…via@YouTube","Need a big laugh? Brian has it.Ffs, do they actually believe their own lies?! How embarrassing grown ass adults say this crap. BREAKING:Trumpgets the news he DREADEDhttps://youtu.be/DFlQg8KBOT0?si=eSOvPW40cmy7d-gS…via@YouTube",😂 😂,0,0,0,https://pbs.twimg.com/card_img/1967054962250444802/NTt1q3C-?format=jpg&name=240x240,/squishymom1/status/1940560925242937846
1940561027722104986,@anniefreyshow,Annie Frey,2025-07-02T23:59:37.000Z,PresidentTrumpis delivering on his promises—and fast.@mrddmiajoined the show to highlightTrump's incredible accomplishments in record time.,PresidentTrumpis delivering on his promises—and fast.@mrddmiajoined the show to highlightTrump's incredible accomplishments in record time.,,5,125,32,https://pbs.twimg.com/amplify_video_thumb/1940560991898513408/img/Yi0lS_H5F2Mxk93u.jpg,/anniefreyshow/status/1940561027722104986
1940560613148869040,@DailyCaller,Daily Caller,2025-07-02T23:57:58.000Z,"Several Democratic lawmakers have been attempting to protest PresidentDonald Trump’s “big, beautiful” bill with a VARIETY of theatrical stunts.","Several Democratic lawmakers have been attempting to protest PresidentDonald Trump’s “big, beautiful” bill with a VARIETY of theatrical stunts.",,17,44,11,https://pbs.twimg.com/media/Gu5Bl4BWIAEhgSX?format=jpg&name=small,/DailyCaller/status/1940560613148869040
1940560726902689980,@De_rick34,Tenifayo,2025-07-02T23:58:25.000Z,Let's go for more#CryptoApes#Coldplayindia#Garime#RutoMustGo#LCDLMX2#RutoMustGo#GDayEverydayWithBINI$SOL$BTC$ETH#Solana#Solanamecoin#SOL#Trump#Crypto#NFL#NFT$SOL$BTC$ETH#SOL#altcoins#Binance#BULLX#MAGA2024#Solana#BTC,Let's go for more#CryptoApes#Coldplayindia#Garime#RutoMustGo#LCDLMX2#RutoMustGo#GDayEverydayWithBINI$SOL$BTC$ETH#Solana#Solanamecoin#SOL#Trump#Crypto#NFL#NFT$SOL$BTC$ETH#SOL#altcoins#Binance#BULLX#MAGA2024#Solana#BTC,,0,4,0,https://pbs.twimg.com/ext_tw_video_thumb/1940560687941451776/pu/img/fnh9DSZ95A5ir6Ta.jpg,/De_rick34/status/1940560726902689980
1940561084676743445,@BigAL_NYC,Alan,2025-07-02T23:59:51.000Z,Who will heal you?!DONALD TRUMPWho will cleanse this great nation from the vermin?!DONALD TRUMPWho has the answers to all your ills???DONALD TRUMP!!!,Replying to@atrupar,,0,0,0,https://pbs.twimg.com/tweet_video_thumb/Gu5CBQwWcAAUnxa.jpg,/BigAL_NYC/status/1940561084676743445
1940560798990192839,@Tom_Suozzi,Tom Suozzi,2025-07-02T23:58:43.000Z,“Democrats can embrace the need to address the people’s angst about the economy and affordability without embracing the socialism of Mr. Mamdani or the extremism of Mr.Trump.”https://wsj.com/opinion/for-democrats-mamdani-is-a-wake-up-call-and-a-bad-example-7e43189c?st=8rDDQk&reflink=desktopwebshare_permalink…,“Democrats can embrace the need to address the people’s angst about the economy and affordability without embracing the socialism of Mr. Mamdani or the extremism of Mr.Trump.”https://wsj.com/opinion/for-democrats-mamdani-is-a-wake-up-call-and-a-bad-example-7e43189c?st=8rDDQk&reflink=desktopwebshare_permalink…,,90,104,39,https://pbs.twimg.com/media/Gu5Bwv3XkAEd75x?format=jpg&name=small,/Tom_Suozzi/status/1940560798990192839
1940560803796865189,@orthodox_mom,Voted Trump!,2025-07-02T23:58:44.000Z,"The Internet, Zealotry and True Conversion | Fr. Nephon Tsimalishttps://youtu.be/6mq9EzIAw8c?si=akW5lKh4kR6_qhDb…via@YouTube","The Internet, Zealotry and True Conversion | Fr. Nephon Tsimalishttps://youtu.be/6mq9EzIAw8c?si=akW5lKh4kR6_qhDb…via@YouTube",,0,0,0,,/orthodox_mom/status/1940560803796865189
