tweetId,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
1905046916938817882,@georgegalloway,George Galloway,2025-03-26T23:59:13.000Z,"INTERVIEW: It's like a Marx Brothers sketch

US wages war on behalf of a 'sh*tty little apartheid state'. Follow the money. Max Blumenthal on Signalgate, the Zionist who's boughtTrumpand the war to come on Iran

Follow#MOATS433@MaxBlumenthal#Israel#US#Adelson#MikeWaltz","INTERVIEW: It's like a Marx Brothers sketch

US wages war on behalf of a 'sh*tty little apartheid state'. Follow the money. Max Blumenthal on Signalgate, the Zionist who's boughtTrumpand the war to come on Iran

Follow#MOATS433@MaxBlumenthal#Israel#US#Adelson#MikeWaltz",,19,328,161,https://pbs.twimg.com/amplify_video_thumb/1905031661940510722/img/Vs9wCWqad5BAKyNc.jpg,/georgegalloway/status/1905046916938817882
1905046768821174611,@ElephantSignal,Elephant Signal,2025-03-26T23:58:38.000Z,"I want from you to be Honest for this Question:

Would you support Mel Gibson working with Kash Patel to lock up Hollywood Ped*phile Elites ?

YES or NO ?","I want from you to be Honest for this Question:

Would you support Mel Gibson working with Kash Patel to lock up Hollywood Ped*phile Elites ?

YES or NO ?",🐘 🚨,4139,8336,1029,https://pbs.twimg.com/media/GnAV78qWcAAwj4C?format=jpg&name=small,/ElephantSignal/status/1905046768821174611
1905047064867643525,@highbrow_nobrow,The Intellectualist,2025-03-26T23:59:48.000Z,"Reporter: Do you still believe nothing classified was shared?

PresidentTrump: Well, that's what I've heard. I don't know.@Acyn","Reporter: Do you still believe nothing classified was shared?

PresidentTrump: Well, that's what I've heard. I don't know.@Acyn",,195,340,141,https://pbs.twimg.com/amplify_video_thumb/1905011237471350784/img/5nJJlhD6M9EWmqpI.jpg,/highbrow_nobrow/status/1905047064867643525
1905046996425056414,@GoodWildandFree,Ella Æterna,2025-03-26T23:59:32.000Z,#stockmarket#stockmarketcrash#usa#Trump#elon#tesla#bitcoin#btc#gme#crypto$SPY$SPX$NVDA$AMD$MU#Nvidia#StockDrops!!#ChinaFears Explainedhttps://youtu.be/dXHiTfSqt5U?si=6gkJzylPWJjAAn68…via@YouTube,#stockmarket#stockmarketcrash#usa#Trump#elon#tesla#bitcoin#btc#gme#crypto$SPY$SPX$NVDA$AMD$MU#Nvidia#StockDrops!!#ChinaFears Explainedhttps://youtu.be/dXHiTfSqt5U?si=6gkJzylPWJjAAn68…via@YouTube,💫 📲,0,1,0,,/GoodWildandFree/status/1905046996425056414
1905046964204343796,@JaguarAnalytics,JaguarAnalytics,2025-03-26T23:59:24.000Z,"$TSLADevil on my shoulder says it’s all by design to force people to stop buying cars & start using robotaxi. Legacy carmakers die, replaced by Auto-as-a-Service (AAAS or just call it ASS). Millions lose jobs. Elon Musk’s $250M bet onTrumppays off. He becomes a trillion-aire.","$TSLADevil on my shoulder says it’s all by design to force people to stop buying cars & start using robotaxi. Legacy carmakers die, replaced by Auto-as-a-Service (AAAS or just call it ASS). Millions lose jobs. Elon Musk’s $250M bet onTrumppays off. He becomes a trillion-aire.",,256,824,57,https://pbs.twimg.com/media/GnAWHhSXQAAjNCh?format=jpg&name=small,/JaguarAnalytics/status/1905046964204343796
1905047059767476670,@smokegood84,Fuck Donald Trump,2025-03-26T23:59:47.000Z,Bruh this shit so motherfuckin good on fries and them lil red potatoes,Bruh this shit so motherfuckin good on fries and them lil red potatoes,,0,1,1,,/smokegood84/status/1905047059767476670
1905047097432244666,@badazn,ARTHUR KWON LEE,2025-03-26T23:59:56.000Z,"WHY BEN SHAPIRO WANTS APATHY ON THE JFK FILES | CONSERVATIVE INC. IS ZIONISM

Fuck MAGA, fuck conservative influencers, fuckDonald Trump, fuck israel, fuck Netanyahu and fuck Ben Shapiro.

Watch the full video on my youtube channel @http://youtube.com/arthurkwonlee","WHY BEN SHAPIRO WANTS APATHY ON THE JFK FILES | CONSERVATIVE INC. IS ZIONISM

Fuck MAGA, fuck conservative influencers, fuckDonald Trump, fuck israel, fuck Netanyahu and fuck Ben Shapiro.

Watch the full video on my youtube channel @http://youtube.com/arthurkwonlee",,19,476,111,https://pbs.twimg.com/profile_images/1944753793507221504/xe4h4mie_bigger.jpg https://pbs.twimg.com/amplify_video_thumb/1905046946139561984/img/Z_QHEW-VzAXADqIi.jpg,/badazn/status/1905047097432244666
1905046893253546403,@Full_Violence,Full Violence ™,2025-03-26T23:59:08.000Z,Jon Jones spent a significant part of his warm-up before the Stipe Miocic fight practicing theTrumpdance(via@joerogan),Jon Jones spent a significant part of his warm-up before the Stipe Miocic fight practicing theTrumpdance(via@joerogan),😂,3,56,10,https://pbs.twimg.com/amplify_video_thumb/1905046818066423809/img/FFL-VOHyG-aWz8F-.jpg,/Full_Violence/status/1905046893253546403
1905046828455985385,@FreeStackWriter,Trump's Tie,2025-03-26T23:58:52.000Z,Liberals wrong again.,Liberals wrong again.,🙄,0,2,2,https://pbs.twimg.com/ext_tw_video_thumb/1905046740555943937/pu/img/9z50R7P0yurj6ELN.jpg,/FreeStackWriter/status/1905046828455985385
1905046532879171781,@RT_com,RT,2025-03-26T23:57:42.000Z,Trumpblames 'defective' Signal,Trumpblames 'defective' Signal,,11,33,8,https://pbs.twimg.com/ext_tw_video_thumb/1905046203060084736/pu/img/igKji3OnnnHC9jv0.jpg,/RT_com/status/1905046532879171781
