tweetId,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
1889826686621135323,@imUrB00gieman,BABA YAGA,2025-02-12T23:59:28.000Z,Joe Biden spent 4 years gaslighting the American public about not having the power to shut down the border.Donald Trumphasn’t even been in office a full month yet.  Look at the results.#PromisesMadePromisesKept#MAGA2025,Joe Biden spent 4 years gaslighting the American public about not having the power to shut down the border.Donald Trumphasn’t even been in office a full month yet.  Look at the results.#PromisesMadePromisesKept#MAGA2025,🥃,8,111,68,https://pbs.twimg.com/amplify_video_thumb/1889826633886191616/img/ZwhiLtyuD7f-vqUs.jpg,/imUrB00gieman/status/1889826686621135323
1889826713514705127,@CBSEveningNews,CBS Evening News,2025-02-12T23:59:34.000Z,"DHS has confirmed low-risk migrant detainees are being sent to Guantanamo Bay, despite PresidentTrump’s claim the new immigration detention facility would house only the “worst” migrants. Here are some of the top stories happening around the world.","DHS has confirmed low-risk migrant detainees are being sent to Guantanamo Bay, despite PresidentTrump’s claim the new immigration detention facility would house only the “worst” migrants. Here are some of the top stories happening around the world.",,37,63,52,https://pbs.twimg.com/profile_images/1617634745348661249/6YmPYpNd_bigger.jpg https://pbs.twimg.com/media/Gjot92baEAADYFb.jpg,/CBSEveningNews/status/1889826713514705127
1889826664554607037,@dustinemills24,dustin mills,2025-02-12T23:59:22.000Z,"JUST IN: PresidentTrumpcommends Elon, announces a news conference set for TOMORROW — 

— will read list of names of recipients of waste, fraud and abuse.

""I'm going to read to you some of the names that hundreds of millions and even billions of dollars have been given to.""","JUST IN: PresidentTrumpcommends Elon, announces a news conference set for TOMORROW — 

— will read list of names of recipients of waste, fraud and abuse.

""I'm going to read to you some of the names that hundreds of millions and even billions of dollars have been given to.""Show more",🚨 ‼,26,412,218,https://pbs.twimg.com/ext_tw_video_thumb/1889826566785404928/pu/img/DB5ieaNoIXKvVv6c.jpg,/dustinemills24/status/1889826664554607037
1889826728350195817,@JackStr42679640,Jack Straw,2025-02-12T23:59:37.000Z,"Telling you in advance what will happen

NEW: El Salvador President Nayib Bukele reacts to activist judges overstepping their authority to hamstringTrumpand DOGE

""That’s exactly what judges were doing in El Salvador in 2021… So we impeached them all and then proceeded to fix","Telling you in advance what will happen

NEW: El Salvador President Nayib Bukele reacts to activist judges overstepping their authority to hamstringTrumpand DOGE

""That’s exactly what judges were doing in El Salvador in 2021… So we impeached them all and then proceeded to fixShow more",,9,376,114,https://pbs.twimg.com/media/GjoDUcLbIAATi-M?format=png&name=small,/JackStr42679640/status/1889826728350195817
1889826790597861786,@TaraServatius,Tara Servatius,2025-02-12T23:59:52.000Z,NOT MESSING AROUND: TheTrump administrationjust announced an investigation into the Minnesota State High School League and California Interscholastic Federation for violation of federal anti-discrimination law over allowing men to compete in women’s sports.,NOT MESSING AROUND: TheTrump administrationjust announced an investigation into the Minnesota State High School League and California Interscholastic Federation for violation of federal anti-discrimination law over allowing men to compete in women’s sports.,🚨,1,70,22,https://pbs.twimg.com/media/GjoDcmfW4AAkYU_?format=jpg&name=small,/TaraServatius/status/1889826790597861786
1889826643599888788,@PlannedActs,Planned Acts of Kindness,2025-02-12T23:59:17.000Z,Limited-editionTrumpDolls are Coming!Grab one and support Planned Acts of Kindness & the Karma Club! Who knew kindness could be so collectible?Get yours now!https://pak.betterworld.org/campaigns/got-trump-dolls-help-raise-funds?utm_source=twitter&utm_medium=social&utm_campaign=fedica-TRUMP-DOLLS…#SupportPlannedActs#GoodVibesOnly,Limited-editionTrumpDolls are Coming!Grab one and support Planned Acts of Kindness & the Karma Club! Who knew kindness could be so collectible?Get yours now!https://pak.betterworld.org/campaigns/got-trump-dolls-help-raise-funds?utm_source=twitter&utm_medium=social&utm_campaign=fedica-TRUMP-DOLLS…#SupportPlannedActs#GoodVibesOnly,🚨 🤡 💖 👉,0,0,0,https://pbs.twimg.com/media/GjoDUV_W0AAicFt?format=jpg&name=small,/PlannedActs/status/1889826643599888788
1889826484933550514,@VikingFBR,Viking Resistance,2025-02-12T23:58:39.000Z,The Papers: Putin 'peace talks' and a 'game of no halves' - Thursday's front pages are dominated by a phone call betweenDonald Trumpand Vladimir Putin. via@BBChttps://ift.tt/j84tvDx,The Papers: Putin 'peace talks' and a 'game of no halves' - Thursday's front pages are dominated by a phone call betweenDonald Trumpand Vladimir Putin. via@BBChttps://ift.tt/j84tvDx,🌊 🌊 💙 💙 💙 💙 🌊 🌊,0,0,0,https://pbs.twimg.com/media/GjoDLDqWwAAxFmk?format=jpg&name=240x240,/VikingFBR/status/1889826484933550514
1889826623748509721,@BleevesCrypto,₿leeves Crypto,2025-02-12T23:59:13.000Z,Why do you thinkDonald Trumphas failed crypto and screwed everyone on his promises?,Why do you thinkDonald Trumphas failed crypto and screwed everyone on his promises?,☣ ☣,2,1,0,https://pbs.twimg.com/media/GjoDSXDWAAAa-cE?format=jpg&name=900x900 https://pbs.twimg.com/media/GjoDTCyX0AAErXl?format=jpg&name=small,/BleevesCrypto/status/1889826623748509721
1889826581801214183,@SubsequentDawn,Shane Hanlan,2025-02-12T23:59:03.000Z,The Harsh reality of political life on interviewDonald trump#trumpswar...https://youtube.com/shorts/_E4vZ0acYXE?si=iMvwVFdy8TIRJS0j…via@YouTube,The Harsh reality of political life on interviewDonald trump#trumpswar...https://youtube.com/shorts/_E4vZ0acYXE?si=iMvwVFdy8TIRJS0j…via@YouTube,,0,0,0,,/SubsequentDawn/status/1889826581801214183
1889826813423264024,@GunnyRohaWaha,Roha Waha,2025-02-12T23:59:58.000Z,"So Joe Biden can defy a Supreme Court ruling that forgiveness of college loan debt under legal contract is illegal, amounting to 126 billion dollars. But PresidentDonald Trumpcan't stop 150 billion dollars of blatant fraud and theft of American tax dollars . ONE MAN REVOLUTION","So Joe Biden can defy a Supreme Court ruling that forgiveness of college loan debt under legal contract is illegal, amounting to 126 billion dollars. But PresidentDonald Trumpcan't stop 150 billion dollars of blatant fraud and theft of American tax dollars . ONE MAN REVOLUTION",,0,0,0,https://pbs.twimg.com/media/GjoDeM2XEAA-e2_?format=jpg&name=small,/GunnyRohaWaha/status/1889826813423264024
