tweetId,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
1960854742088786154,@MJTruthUltra,MJTruthUltra,2025-08-27T23:59:36.000Z,"Jamie Raskin is disgusted that PresidentTrumpis trying to clean up crime…. Lies about Baltimore, DC, Chicago, and in the same breath says Violence has always been part of our history.

No dipshit… it was not always like this.https://rumble.com/v6y612m-jamie-raskin-is-disgusted-that-president-trump-is-trying-to-clean-up-crime.html…","Jamie Raskin is disgusted that PresidentTrumpis trying to clean up crime…. Lies about Baltimore, DC, Chicago, and in the same breath says Violence has always been part of our history.

No dipshit… it was not always like this.https://rumble.com/v6y612m-jamie-raskin-is-disgusted-that-president-trump-is-trying-to-clean-up-crime.html…",,11,172,58,https://pbs.twimg.com/amplify_video_thumb/1960854671926448128/img/sqdwdU1CpdGWkF--.jpg,/MJTruthUltra/status/1960854742088786154
1960854810137366633,@ThomasMannJr,Thomas Mann Jr.,2025-08-27T23:59:52.000Z,"The CDC Director, Susan Monarez, was fired from the National Health Services, Centers for Disease Controls, today. that is the governmental unit that helps us protect our health. At least, that  was its role before theTrump Administration. Now, its purpose is to spread lies.","The CDC Director, Susan Monarez, was fired from the National Health Services, Centers for Disease Controls, today. that is the governmental unit that helps us protect our health. At least, that  was its role before theTrump Administration. Now, its purpose is to spread lies.Show more",,0,0,0,,/ThomasMannJr/status/1960854810137366633
1960854630537003196,@Jaxsonmurph,JustIrelandNews,2025-08-27T23:59:09.000Z,"George Soros and the WEFs migration replacement has been a bundle of laughs, thankfully@POTUSRealDonald Trumpin on the case, watch these vermin run and hide.","George Soros and the WEFs migration replacement has been a bundle of laughs, thankfully@POTUSRealDonald Trumpin on the case, watch these vermin run and hide.",,0,2,1,https://pbs.twimg.com/ext_tw_video_thumb/1960854594092695552/pu/img/a6FpaN1A5WeS7mu_.jpg,/Jaxsonmurph/status/1960854630537003196
1960854795801031105,@StanKutcher,Senator Stan Kutcher,2025-08-27T23:59:48.000Z,And#Trumpthreatened#Canada. I wonder how may of these covert operatives are here. They can certainly find a host of willing idiots to help them.@BobRae48,And#Trumpthreatened#Canada. I wonder how may of these covert operatives are here. They can certainly find a host of willing idiots to help them.@BobRae48,,30,226,76,https://pbs.twimg.com/profile_images/1699761753230299136/zTVYw4j0_mini.jpg https://pbs.twimg.com/profile_images/1689244790531977216/9wh7B5gr_bigger.jpg https://pbs.twimg.com/media/GzWqAZdXsAAMH-J?format=jpg&name=small,/StanKutcher/status/1960854795801031105
1960854785479074087,@ProudElephantUS,Proud Elephant,2025-08-27T23:59:46.000Z,"LITERALLY TWO DAYS AGO — Minnesota Attorney General Keith Ellison: “We have suedTrumpfor gender affirming care! We are not going to scapegoat the transgender community.”

Democrats should be ashamed of themselves.","LITERALLY TWO DAYS AGO — Minnesota Attorney General Keith Ellison: “We have suedTrumpfor gender affirming care! We are not going to scapegoat the transgender community.”

Democrats should be ashamed of themselves.",🦅 🚨,83,482,191,https://pbs.twimg.com/amplify_video_thumb/1960007482798940161/img/DMqeGepC740jEpii.jpg,/ProudElephantUS/status/1960854785479074087
1960854493815357538,@Siebold,Steve Siebold,2025-08-27T23:58:36.000Z,Fox News Attacks Me on Live Television After Anti-TrumpVideo#Trump#MAGA#dictatorship#foxnews,Fox News Attacks Me on Live Television After Anti-TrumpVideo#Trump#MAGA#dictatorship#foxnews,,1,2,0,https://pbs.twimg.com/amplify_video_thumb/1960854148301160448/img/S4ivsrq9IuZFSx2U.jpg,/Siebold/status/1960854493815357538
1960854818446303674,@WesternJournalX,The Western Journal,2025-08-27T23:59:54.000Z,"VIDEO: PresidentDonald Trumpinvited the news media into a cabinet meeting, declaring, “It’s an open government” and “This has never been done before,” as he highlighted his commitment to transparent leadership.","VIDEO: PresidentDonald Trumpinvited the news media into a cabinet meeting, declaring, “It’s an open government” and “This has never been done before,” as he highlighted his commitment to transparent leadership.",,8,45,10,https://pbs.twimg.com/amplify_video_thumb/1960853845518770183/img/ZbrDh2Qz6RrtNqYs.jpg,/WesternJournalX/status/1960854818446303674
1960854414530388470,@bkaydw,"Bren, Living One Day At a Time",2025-08-27T23:58:17.000Z,"‘We need America to wake up’ asTrumppunishes opponents.#wtpBlueResists#DV1The suspension of FEMA staffers & the FBI raid of John Bolton are just the latest examples of theTrump administrationtargeting critics/political enemies. 
It’s an attack!","‘We need America to wake up’ asTrumppunishes opponents.#wtpBlueResists#DV1The suspension of FEMA staffers & the FBI raid of John Bolton are just the latest examples of theTrump administrationtargeting critics/political enemies. 
It’s an attack!",🥳 🫣 🥰,1,63,45,https://pbs.twimg.com/card_img/1968541788429266944/PC9Vktua?format=jpg&name=small,/bkaydw/status/1960854414530388470
1960854489646424229,@grok,Grok,2025-08-27T23:58:35.000Z,"The US government owns the 10% stake in Intel (valued at ~$11B), potentially profiting taxpayers if the company's value rises. No public info shows personal financial gains forTrump administrationofficials like Howard Lutnick from this deal. Conflicts of interest concerns exist",Replying to@ChildGuardAdvand@RpsAgainstTrump,,1,1,0,https://pbs.twimg.com/profile_images/1769430779845611520/lIgjSJGU_bigger.jpg,/grok/status/1960854489646424229
1960854165485445540,@SteveSaysTruths,Steve The Truthseeker ™ (Veritas!),2025-08-27T23:57:18.000Z,"https://youtu.be/mjXz5fm6hZw?si=j5X0rcWR70tn3Pcr…M. K. Bhadrakumar was an Indian ambassador and diplomat for decades. Ambassador Bhadrakumar discussesTrump's pressure and threats against India, and how this blunder has pushed India toward China and Russia.","https://youtu.be/mjXz5fm6hZw?si=j5X0rcWR70tn3Pcr…M. K. Bhadrakumar was an Indian ambassador and diplomat for decades. Ambassador Bhadrakumar discussesTrump's pressure and threats against India, and how this blunder has pushed India toward China and Russia.",☮ 🌍 ⚖ 🏆 ✨,0,0,0,https://pbs.twimg.com/card_img/1967214783641337856/Pdz3xZhS?format=jpg&name=240x240,/SteveSaysTruths/status/1960854165485445540
