tweetId,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
1897285297601462510,@Timcast,Tim Pool,2025-03-05T13:57:19.000Z,"HOLY SHIT

Not only doesTrumphave the best aggregate approval of his career, Democrats have COMPLETELY DROPPED OFF

The Party Is COOKED","HOLY SHIT

Not only doesTrumphave the best aggregate approval of his career, Democrats have COMPLETELY DROPPED OFF

The Party Is COOKED",,522,15475,2032,https://pbs.twimg.com/profile_images/1952496567853658112/80xjOjwx_bigger.jpg https://pbs.twimg.com/media/GlSCwjUWgAAU0wS?format=jpg&name=small,/Timcast/status/1897285297601462510
1897436761820946438,@shellenberger,Michael Shellenberger,2025-03-05T23:59:11.000Z,"Democrats appeared to fiercely resist PresidentDonald Trump’s agenda during his address last night to Congress. They dressed in pink to symbolize “power and protest.” They held up signs that said “False,” “No King,” and “Musk Steals.” And at least one was evicted by security",Replying to@shellenberger,,122,2871,581,https://pbs.twimg.com/profile_images/1646694893048467459/Gxpfvy6W_bigger.jpg https://pbs.twimg.com/ext_tw_video_thumb/1897436346714673152/pu/img/Hu__IrYKEpkRPmvL.jpg,/shellenberger/status/1897436761820946438
1897436730321408184,@Pacman1980_,Pac-Man,2025-03-05T23:59:03.000Z,Let's get DC cleaned up mayor or turn the city over to theTrump Administration,Let's get DC cleaned up mayor or turn the city over to theTrump Administration,,1,6,2,https://pbs.twimg.com/media/GlUMprrWUAA9qVd?format=jpg&name=small,/Pacman1980_/status/1897436730321408184
1897436713514844171,@AJEnglish,Al Jazeera English,2025-03-05T23:58:59.000Z,"The US has said it will allow a one-month exemption from tariffs on auto imports from Canada and Mexico, afterDonald Trumphad a call with the CEOs of three major US vehicle manufacturers.","The US has said it will allow a one-month exemption from tariffs on auto imports from Canada and Mexico, afterDonald Trumphad a call with the CEOs of three major US vehicle manufacturers.",,23,124,50,https://pbs.twimg.com/amplify_video_thumb/1897436174265851904/img/c5AamHxYivHy3OMb.jpg,/AJEnglish/status/1897436713514844171
1897436898869551447,@ImMeme0,I Meme Therefore I Am,2025-03-05T23:59:44.000Z,NEW: PresidentTrumphas urged Republicans to use footage of the Democrat Party’s appalling behavior during his State of the Union address as a powerful tool in the midterm elections.,NEW: PresidentTrumphas urged Republicans to use footage of the Democrat Party’s appalling behavior during his State of the Union address as a powerful tool in the midterm elections.,🚨,26,404,108,https://pbs.twimg.com/media/GlUMzcsWAAAK2ZJ?format=jpg&name=small,/ImMeme0/status/1897436898869551447
1897436929001709760,@alx,ALX,2025-03-05T23:59:51.000Z,"PresidentDonald Trumpon Washington, D.C.","PresidentDonald Trumpon Washington, D.C.",,65,1702,220,https://pbs.twimg.com/profile_images/1696524738288615424/IveIyink_bigger.jpg https://pbs.twimg.com/media/GlUM03tWgAE3JcA?format=jpg&name=small,/alx/status/1897436929001709760
1897420509966688555,@elonmusk,Elon Musk,2025-03-05T22:54:36.000Z,"The astronauts were only supposed to be up there for 8 days and now have been there for 8 months. 

SpaceX could have sent up another Dragon and brought them home 6 months ago, but the Biden White House (not NASA) refused to allow it. 

PresidentTrumpasked to bring them back as","The astronauts were only supposed to be up there for 8 days and now have been there for 8 months. 

SpaceX could have sent up another Dragon and brought them home 6 months ago, but the Biden White House (not NASA) refused to allow it. 

PresidentTrumpasked to bring them back asShow more",,20399,339985,78957,https://pbs.twimg.com/profile_images/1955359038532653056/OSHY3ewP_bigger.jpg,/elonmusk/status/1897420509966688555
1897436887616286948,@WTOP,WTOP,2025-03-05T23:59:41.000Z,"ENTERTAINMENT ALERT: Broadway musical ""Hamilton"" is pulling out of plans to perform at the Kennedy Center in D.C. next year, citing PresidentTrump's shakeup of the institution's leadership as the reason for canceling.https://wtop.com/national/2025/03/broadway-musical-hamilton-cancels-plans-to-play-the-kennedy-center-in-2026/…","ENTERTAINMENT ALERT: Broadway musical ""Hamilton"" is pulling out of plans to perform at the Kennedy Center in D.C. next year, citing PresidentTrump's shakeup of the institution's leadership as the reason for canceling.https://wtop.com/national/2025/03/broadway-musical-hamilton-cancels-plans-to-play-the-kennedy-center-in-2026/…",,20,215,59,,/WTOP/status/1897436887616286948
1897301144785052145,@Timcast,Tim Pool,2025-03-05T15:00:17.000Z,"TrumpWINS American Approval After Speech, Democrats PANIC As Party COLLAPSING, Dem Voters QUIT","TrumpWINS American Approval After Speech, Democrats PANIC As Party COLLAPSING, Dem Voters QUIT",,61,2530,435,https://pbs.twimg.com/profile_images/1952496567853658112/80xjOjwx_bigger.jpg,/Timcast/status/1897301144785052145
1897089757492207747,@Timcast,Tim Pool,2025-03-05T01:00:19.000Z,"LIVE:TrumpJoint Presidential Address, IRS To Fire 45,000 Staff w/Rachel Wilson | Timcast IRL","LIVE:TrumpJoint Presidential Address, IRS To Fire 45,000 Staff w/Rachel Wilson | Timcast IRL",,168,2007,314,https://pbs.twimg.com/profile_images/1952496567853658112/80xjOjwx_bigger.jpg https://pbs.twimg.com/card_img/1968342285021569024/andx4-ac?format=jpg&name=orig https://pbs.twimg.com/profile_images/1952441525591330816/FEAcjRb5_mini.jpg,/Timcast/status/1897089757492207747
