tweetId,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
1877142874787295605,@alanknit,Alan Knitowski ∞/21M,2025-01-08T23:58:31.000Z,"Trumpvisited with Senate Republicans today at the Capitol to discussTrump’s legislative priorities, most notably border security and tax cuts.

Just appreciate the difference between this and Joe Biden.

Feels good to have a functioning President again.","Trumpvisited with Senate Republicans today at the Capitol to discussTrump’s legislative priorities, most notably border security and tax cuts.

Just appreciate the difference between this and Joe Biden.

Feels good to have a functioning President again.",,3,11,4,https://pbs.twimg.com/ext_tw_video_thumb/1877142841685688320/pu/img/iUJu3nyPoK5agO9A.jpg,/alanknit/status/1877142874787295605
1877143009243894126,@BarronTxNewsX,ᶠᵃⁿ Barron Trump,2025-01-08T23:59:03.000Z,It’s happening!!,It’s happening!!,🔥,836,4426,458,https://pbs.twimg.com/media/GgzznYQXMAA7i72?format=jpg&name=small,/BarronTxNewsX/status/1877143009243894126
1877143150562566316,@RepHaridopolos,Rep. Mike Haridopolos,2025-01-08T23:59:37.000Z,"With PresidentTrumpcoming back into office and private companies like SpaceX and Blue Origin pushing the boundaries every day, America is entering a golden age of spaceflight, and Brevard County is at the HEART of that growth!","With PresidentTrumpcoming back into office and private companies like SpaceX and Blue Origin pushing the boundaries every day, America is entering a golden age of spaceflight, and Brevard County is at the HEART of that growth!",,2,69,31,https://pbs.twimg.com/profile_images/1877085039948668928/f4AibqzY_bigger.jpg https://pbs.twimg.com/ext_tw_video_thumb/1877143077145452544/pu/img/Z8a_fFesFyvuajW6.jpg,/RepHaridopolos/status/1877143150562566316
1877143036662046905,@JohnStrandUSA,John Strand,2025-01-08T23:59:10.000Z,"BREAKING: Democrat Senator Dick Durbin just implied on 𝕏 his intention to impede the nomination of PresidentTrump’s AG pick@PamBondiThis from the party just defeated in a landslide rejection of weaponized government and destructive leftist policies.

Sit down, Dick.","BREAKING: Democrat Senator Dick Durbin just implied on 𝕏 his intention to impede the nomination of PresidentTrump’s AG pick@PamBondiThis from the party just defeated in a landslide rejection of weaponized government and destructive leftist policies.

Sit down, Dick.",,18,560,212,,/JohnStrandUSA/status/1877143036662046905
1877143040759849092,@MikeCrapo,Senator Mike Crapo,2025-01-08T23:59:11.000Z,LettingTrump’s tax cuts expire would ultimately be a $4 trillion tax hike on Americans to pay for more government spending.,Replying to@MikeCrapo,,14,13,4,https://pbs.twimg.com/profile_images/1924453133050122240/LnQNgj1x_bigger.jpg https://pbs.twimg.com/ext_tw_video_thumb/1877142256441794560/pu/img/xC4rFxA546Y0bnyH.jpg,/MikeCrapo/status/1877143040759849092
1877143159169261912,@bgmaxo601,BG900 {WARLORD},2025-01-08T23:59:39.000Z,"a democrat flunky would sayTrumpis responsible for what's happening in California.... 

Biden is still president but let's skip that..","a democrat flunky would sayTrumpis responsible for what's happening in California.... 

Biden is still president but let's skip that..",,0,5,5,https://pbs.twimg.com/tweet_video_thumb/GgzzwJcXoAAptAw.jpg,/bgmaxo601/status/1877143159169261912
1877143244758462910,@TheSilencer345,SIlencer Media,2025-01-08T23:59:59.000Z,"VIDEO: Pres.Trump, First Lady Melania view the casket of former Pres. Jimmy Carter","VIDEO: Pres.Trump, First Lady Melania view the casket of former Pres. Jimmy Carter",,0,16,19,https://pbs.twimg.com/ext_tw_video_thumb/1877143214181797888/pu/img/T7nkpY1040NL1t5D.jpg,/TheSilencer345/status/1877143244758462910
1877143240471609437,@Nh4Trump603,NH4TRUMP,2025-01-08T23:59:58.000Z,THE SPEECH THAT GOT PRESIDENTTRUMPELECTED,THE SPEECH THAT GOT PRESIDENTTRUMPELECTED,,0,6,7,https://pbs.twimg.com/card_img/1965928729860775936/c_bPiRiQ?format=jpg&name=240x240,/Nh4Trump603/status/1877143240471609437
1877143070120018133,@majorbrainpain,Major Anthony Jones,2025-01-08T23:59:18.000Z,"General Kellogg on PresidentTrump’s policy toward the Panama Canal and Greenland: “When you look at what the president’s doing, he’s really kind of thinking out of the box. He’s trying to engage, and he’s putting the United States in a position of global leadership.”","General Kellogg on PresidentTrump’s policy toward the Panama Canal and Greenland: “When you look at what the president’s doing, he’s really kind of thinking out of the box. He’s trying to engage, and he’s putting the United States in a position of global leadership.”",,0,10,10,https://pbs.twimg.com/ext_tw_video_thumb/1877142903681855492/pu/img/s7A31Eqyxucsxgs-.jpg,/majorbrainpain/status/1877143070120018133
1877143013958222038,@ARSDeadPoets,The Incredible A.R.$,2025-01-08T23:59:04.000Z,"Y’all let Elon andTrumpconvince hard working Americans that THEY KNOW more than you do because they’re rich.

They don’t know struggle.

They don’t know what real hard work looks like.

They used daddy’s money to make you think they earned it.

Wake up.","Y’all let Elon andTrumpconvince hard working Americans that THEY KNOW more than you do because they’re rich.

They don’t know struggle.

They don’t know what real hard work looks like.

They used daddy’s money to make you think they earned it.

Wake up.",,0,1,0,,/ARSDeadPoets/status/1877143013958222038
1877143068685586506,@joe_wrote_this,joe,2025-01-08T23:59:17.000Z,I’m trying to not knee-jerk react to every insane thingTrumpand MAGA say BUT his politicizing of natural disasters is wrong. I’m still scratching my head how some people worship this clown.,I’m trying to not knee-jerk react to every insane thingTrumpand MAGA say BUT his politicizing of natural disasters is wrong. I’m still scratching my head how some people worship this clown.,,0,16,12,https://pbs.twimg.com/media/Ggzzq94XwAAX7yE?format=jpg&name=small,/joe_wrote_this/status/1877143068685586506
1877143214810968300,@CarlosBtnoCigar,Carlos America,2025-01-08T23:59:52.000Z,Anyone who thinksDonald Trumpisn’t serious or is “just trolling” has seriously underestimated the man again! It’s def happening.,Replying to@bennyjohnson,,15,372,26,,/CarlosBtnoCigar/status/1877143214810968300
1877143117587005699,@stealthsteve360,Steve,2025-01-08T23:59:29.000Z,Trumpdid talk about the wildfire threats on the Joe Rogan show several months ago.  He’s right.   California refuses to build water reservoirs and manage their forests to prevent wildfires.,Trumpdid talk about the wildfire threats on the Joe Rogan show several months ago.  He’s right.   California refuses to build water reservoirs and manage their forests to prevent wildfires.,,0,9,10,https://pbs.twimg.com/ext_tw_video_thumb/1877054870156419072/pu/img/FgfaElTM4RPTT6Cv.jpg,/stealthsteve360/status/1877143117587005699
