tweetId,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
1887289855614624093,@georgegalloway,George Galloway,2025-02-05T23:59:00.000Z,"INTERVIEW: Daft and dangerous Donald

Madness in the White House. TheTrumpGaza plan no one will support. Callous regard for human life. Col Douglas Macgregor fires the shots

Follow#MOATS419#Trump#Gaza@DougAMacgregor","INTERVIEW: Daft and dangerous Donald

Madness in the White House. TheTrumpGaza plan no one will support. Callous regard for human life. Col Douglas Macgregor fires the shots

Follow#MOATS419#Trump#Gaza@DougAMacgregor",,34,468,215,https://pbs.twimg.com/amplify_video_thumb/1887270298304622593/img/ASaPY4nPl8FAz36w.jpg,/georgegalloway/status/1887289855614624093
1887289855417459155,@MoatsTV,The Mother of All Talk Shows with George Galloway,2025-02-05T23:59:00.000Z,"INTERVIEW: Daft and dangerous Donald

Madness in the White House. TheTrumpGaza plan no one will support. Callous regard for human life. Col Douglas Macgregor fires the shots

Follow#MOATS419#Trump#Gaza@DougAMacgregor","INTERVIEW: Daft and dangerous Donald

Madness in the White House. TheTrumpGaza plan no one will support. Callous regard for human life. Col Douglas Macgregor fires the shots

Follow#MOATS419#Trump#Gaza@DougAMacgregor",,8,76,27,https://pbs.twimg.com/amplify_video_thumb/1887270177156317184/img/VgkqCJPAa9CtBBND.jpg,/MoatsTV/status/1887289855417459155
1887290005468410348,@TheGr8Illusion,Phoenix Wise & The Resistance Ⓥ,2025-02-05T23:59:36.000Z,"yes, racist sexist fascist Elon Musk and convicted sex offender, liar, election and financial fraudster, and felonDonald tRumpwho is the worst and most destructive/deadliest president ever belong in prison for life to rot and die for their crimes.","yes, racist sexist fascist Elon Musk and convicted sex offender, liar, election and financial fraudster, and felonDonald tRumpwho is the worst and most destructive/deadliest president ever belong in prison for life to rot and die for their crimes.",,7,35,16,https://pbs.twimg.com/media/GjEAQWvXQAAKZ8H?format=jpg&name=small,/TheGr8Illusion/status/1887290005468410348
1887290024019841318,@iamAtheistGirl,Atheist Girl,2025-02-05T23:59:40.000Z,"trumpcalled his supporters uneducated losers 

and they still voted for him","trumpcalled his supporters uneducated losers 

and they still voted for him",,26,267,29,,/iamAtheistGirl/status/1887290024019841318
1887290086812741683,@authorofmystery,Jim Worth,2025-02-05T23:59:55.000Z,"It’s a good time to remind everyone;#Hegseth,#Bondi,#Musk,#Vance, et alSame to you@SenateGOP@HouseGOPEVERYTHINGTRUMPTOUCHES TURNS TO SHIT!Good luck with your sorry cowardice lives!","It’s a good time to remind everyone;#Hegseth,#Bondi,#Musk,#Vance, et alSame to you@SenateGOP@HouseGOPEVERYTHINGTRUMPTOUCHES TURNS TO SHIT!Good luck with your sorry cowardice lives!",😷 😳 😂 🙄 🤬,0,4,4,https://pbs.twimg.com/media/GjEAVPgXcAAmJly?format=jpg&name=small,/authorofmystery/status/1887290086812741683
1887289990347939940,@miffythegamer,Miffy,2025-02-05T23:59:32.000Z,"I’m loving MelaniaTrump’s new anti-poverty campaign! 

Feeling hungry? 

Just eat your jewellery!! 

(Ps this isn’t AI)","I’m loving MelaniaTrump’s new anti-poverty campaign! 

Feeling hungry? 

Just eat your jewellery!! 

(Ps this isn’t AI)",,26,175,36,https://pbs.twimg.com/media/GjEAPgtWYAAL9Uy?format=jpg&name=small,/miffythegamer/status/1887289990347939940
1887289827688669479,@OfficialMkeP,Trump Wins,2025-02-05T23:58:53.000Z,"Crazy Democrats want to fight everythingTrumpdoes, don’t they realize that they just fought America and lost miserably? The majority of people in the USA are not batshit crazy and proved it by electingDonald Trump. Democrats only represent blue haired men dressed as women etc.","Crazy Democrats want to fight everythingTrumpdoes, don’t they realize that they just fought America and lost miserably? The majority of people in the USA are not batshit crazy and proved it by electingDonald Trump. Democrats only represent blue haired men dressed as women etc.",,0,0,0,,/OfficialMkeP/status/1887289827688669479
1887289861800857779,@Ajshaps,Adam Shapiro,2025-02-05T23:59:01.000Z,"SCARAMUCCI ONTRUMPStreaming now on X and these platforms.
YouTube:https://youtube.com/watch?v=8uOzOeSce_0…Rumble:","SCARAMUCCI ONTRUMPStreaming now on X and these platforms.
YouTube:https://youtube.com/watch?v=8uOzOeSce_0…Rumble:",📺,0,1,0,,/Ajshaps/status/1887289861800857779
1887289866704335180,@lyttle_deb9361,Deborah Lyttle,2025-02-05T23:59:03.000Z,If you weren’t sure@PeterDutton_MPis dunce here’s your answer .. he said on Channel 7Trumpis “a great thinker”,If you weren’t sure@PeterDutton_MPis dunce here’s your answer .. he said on Channel 7Trumpis “a great thinker”,,6,58,23,,/lyttle_deb9361/status/1887289866704335180
1887290038142013612,@COMBATWEATHER,COMBATWEATHER,2025-02-05T23:59:43.000Z,Protest against Project 2025 and PresidentDonald Trumpmade it to the Iowa Capitol. IOWA CAPITOL#Iowa#Trump#Protest#Project2025#ElonMusk#IowaCapital#Insurrection#50501movement,Protest against Project 2025 and PresidentDonald Trumpmade it to the Iowa Capitol. IOWA CAPITOL#Iowa#Trump#Protest#Project2025#ElonMusk#IowaCapital#Insurrection#50501movement,,1,5,4,https://pbs.twimg.com/media/GjEASXBWEAAXHwe?format=jpg&name=small,/COMBATWEATHER/status/1887290038142013612
